Track Id,response,Track Name,Artist Name,Release Date,Peak Date,Spotify Popularity,Peak Rank,Posts
29203381,"{'obj': [{'domain': 'spotify', 'track_domain_id': None, 'type': 'streams', 'data': []}]}",Laxed – Siren Beat,Jawsh 685,2020-04-24,2020-05-23,4.0,1,37500000
17158836,"{'obj': [{'domain': 'spotify', 'track_domain_id': '3XtbtOMVVBooqbcGz8UErp', 'type': 'streams', 'data': [{'value': 4441568, 'timestp': '2022-01-31T00:00:00.000Z'}, {'value': 4452557, 'timestp': '2022-02-01T00:00:00.000Z'}, {'value': 4452557, 'timestp': '2022-02-02T00:00:00.000Z'}, {'value': 4462697, 'timestp': '2022-02-03T00:00:00.000Z'}, {'value': 4462697, 'timestp': '2022-02-04T00:00:00.000Z'}, {'value': 4467793, 'timestp': '2022-02-05T00:00:00.000Z'}, {'value': 4473122, 'timestp': '2022-02-06T00:00:00.000Z'}, {'value': 4479939, 'timestp': '2022-02-07T00:00:00.000Z'}, {'value': 4486606, 'timestp': '2022-02-08T00:00:00.000Z'}, {'value': 4492524, 'timestp': '2022-02-09T00:00:00.000Z'}, {'value': 4497842, 'timestp': '2022-02-10T00:00:00.000Z'}, {'value': 4503549, 'timestp': '2022-02-11T00:00:00.000Z'}, {'value': 4509042, 'timestp': '2022-02-12T00:00:00.000Z'}, {'value': 4514967, 'timestp': '2022-02-13T00:00:00.000Z'}, {'value': 4521995, 'timestp': '2022-02-14T00:00:00.000Z'}, {'value': 4528213, 'timestp': '2022-02-15T00:00:00.000Z'}, {'value': 4544622, 'timestp': '2022-02-18T00:00:00.000Z'}, {'value': 4550404, 'timestp': '2022-02-19T00:00:00.000Z'}, {'value': 4556924, 'timestp': '2022-02-20T00:00:00.000Z'}, {'value': 4563125, 'timestp': '2022-02-21T00:00:00.000Z'}, {'value': 4569516, 'timestp': '2022-02-22T00:00:00.000Z'}, {'value': 4574980, 'timestp': '2022-02-23T00:00:00.000Z'}, {'value': 4580495, 'timestp': '2022-02-24T00:00:00.000Z'}, {'value': 4585741, 'timestp': '2022-02-25T00:00:00.000Z'}, {'value': 4590860, 'timestp': '2022-02-26T00:00:00.000Z'}, {'value': 4596014, 'timestp': '2022-02-27T00:00:00.000Z'}, {'value': 4602011, 'timestp': '2022-02-28T00:00:00.000Z'}, {'value': 4607700, 'timestp': '2022-03-01T00:00:00.000Z'}, {'value': 4612487, 'timestp': '2022-03-02T00:00:00.000Z'}, {'value': 4617788, 'timestp': '2022-03-03T00:00:00.000Z'}, {'value': 4623029, 'timestp': '2022-03-04T00:00:00.000Z'}, {'value': 4628119, 'timestp': '2022-03-05T00:00:00.000Z'}, {'value': 4634106, 'timestp': '2022-03-06T00:00:00.000Z'}, {'value': 4640617, 'timestp': '2022-03-07T00:00:00.000Z'}, {'value': 4650264, 'timestp': '2022-03-08T00:00:00.000Z'}, {'value': 4663469, 'timestp': '2022-03-09T00:00:00.000Z'}, {'value': 4674306, 'timestp': '2022-03-10T00:00:00.000Z'}, {'value': 4699498, 'timestp': '2022-03-11T00:00:00.000Z'}, {'value': 4699498, 'timestp': '2022-03-12T00:00:00.000Z'}, {'value': 4712904, 'timestp': '2022-03-13T00:00:00.000Z'}, {'value': 4725653, 'timestp': '2022-03-14T00:00:00.000Z'}, {'value': 4736863, 'timestp': '2022-03-15T00:00:00.000Z'}, {'value': 4736863, 'timestp': '2022-03-16T00:00:00.000Z'}, {'value': 4757265, 'timestp': '2022-03-17T00:00:00.000Z'}, {'value': 4768406, 'timestp': '2022-03-18T00:00:00.000Z'}, {'value': 4777705, 'timestp': '2022-03-19T00:00:00.000Z'}, {'value': 4788378, 'timestp': '2022-03-20T00:00:00.000Z'}, {'value': 4799391, 'timestp': '2022-03-21T00:00:00.000Z'}, {'value': 4808117, 'timestp': '2022-03-22T00:00:00.000Z'}, {'value': 4816832, 'timestp': '2022-03-23T00:00:00.000Z'}, {'value': 4826982, 'timestp': '2022-03-24T00:00:00.000Z'}, {'value': 4835375, 'timestp': '2022-03-25T00:00:00.000Z'}, {'value': 4843767, 'timestp': '2022-03-26T00:00:00.000Z'}, {'value': 4854665, 'timestp': '2022-03-27T00:00:00.000Z'}, {'value': 4865024, 'timestp': '2022-03-28T00:00:00.000Z'}, {'value': 4874895, 'timestp': '2022-03-29T00:00:00.000Z'}, {'value': 4883511, 'timestp': '2022-03-30T00:00:00.000Z'}, {'value': 4892067, 'timestp': '2022-03-31T00:00:00.000Z'}, {'value': 4900599, 'timestp': '2022-04-01T00:00:00.000Z'}, {'value': 4908719, 'timestp': '2022-04-02T00:00:00.000Z'}, {'value': 4917875, 'timestp': '2022-04-03T00:00:00.000Z'}, {'value': 4927892, 'timestp': '2022-04-04T00:00:00.000Z'}, {'value': 4937809, 'timestp': '2022-04-05T00:00:00.000Z'}, {'value': 4946407, 'timestp': '2022-04-06T00:00:00.000Z'}, {'value': 4954094, 'timestp': '2022-04-07T00:00:00.000Z'}, {'value': 4962043, 'timestp': '2022-04-08T00:00:00.000Z'}, {'value': 4970844, 'timestp': '2022-04-09T00:00:00.000Z'}, {'value': 4980647, 'timestp': '2022-04-10T00:00:00.000Z'}, {'value': 4990486, 'timestp': '2022-04-11T00:00:00.000Z'}, {'value': 5001295, 'timestp': '2022-04-12T00:00:00.000Z'}, {'value': 5010075, 'timestp': '2022-04-13T00:00:00.000Z'}, {'value': 5017924, 'timestp': '2022-04-14T00:00:00.000Z'}, {'value': 5025694, 'timestp': '2022-04-15T00:00:00.000Z'}, {'value': 5034406, 'timestp': '2022-04-16T00:00:00.000Z'}, {'value': 5043122, 'timestp': '2022-04-17T00:00:00.000Z'}, {'value': 5052077, 'timestp': '2022-04-18T00:00:00.000Z'}, {'value': 5060262, 'timestp': '2022-04-19T00:00:00.000Z'}, {'value': 5068251, 'timestp': '2022-04-20T00:00:00.000Z'}, {'value': 5075520, 'timestp': '2022-04-21T00:00:00.000Z'}, {'value': 5083252, 'timestp': '2022-04-22T00:00:00.000Z'}, {'value': 5090442, 'timestp': '2022-04-23T00:00:00.000Z'}, {'value': 5098393, 'timestp': '2022-04-24T00:00:00.000Z'}, {'value': 5107272, 'timestp': '2022-04-25T00:00:00.000Z'}, {'value': 5115513, 'timestp': '2022-04-26T00:00:00.000Z'}, {'value': 5123267, 'timestp': '2022-04-27T00:00:00.000Z'}, {'value': 5131180, 'timestp': '2022-04-28T00:00:00.000Z'}, {'value': 5147079, 'timestp': '2022-04-29T00:00:00.000Z'}, {'value': 5147079, 'timestp': '2022-04-30T00:00:00.000Z'}, {'value': 5155605, 'timestp': '2022-05-01T00:00:00.000Z'}, {'value': 5164732, 'timestp': '2022-05-02T00:00:00.000Z'}, {'value': 5172861, 'timestp': '2022-05-03T00:00:00.000Z'}, {'value': 5180380, 'timestp': '2022-05-04T00:00:00.000Z'}, {'value': 5187605, 'timestp': '2022-05-05T00:00:00.000Z'}, {'value': 5201939, 'timestp': '2022-05-07T00:00:00.000Z'}, {'value': 5210464, 'timestp': '2022-05-08T00:00:00.000Z'}, {'value': 5219853, 'timestp': '2022-05-09T00:00:00.000Z'}, {'value': 5228172, 'timestp': '2022-05-10T00:00:00.000Z'}, {'value': 5235627, 'timestp': '2022-05-11T00:00:00.000Z'}, {'value': 5242676, 'timestp': '2022-05-12T00:00:00.000Z'}, {'value': 5249319, 'timestp': '2022-05-13T00:00:00.000Z'}, {'value': 5256584, 'timestp': '2022-05-14T00:00:00.000Z'}, {'value': 5264606, 'timestp': '2022-05-15T00:00:00.000Z'}, {'value': 5273528, 'timestp': '2022-05-16T00:00:00.000Z'}, {'value': 5281345, 'timestp': '2022-05-17T00:00:00.000Z'}, {'value': 5288637, 'timestp': '2022-05-18T00:00:00.000Z'}, {'value': 5296468, 'timestp': '2022-05-19T00:00:00.000Z'}, {'value': 5303174, 'timestp': '2022-05-20T00:00:00.000Z'}, {'value': 5310156, 'timestp': '2022-05-21T00:00:00.000Z'}, {'value': 5318109, 'timestp': '2022-05-22T00:00:00.000Z'}, {'value': 5327184, 'timestp': '2022-05-23T00:00:00.000Z'}, {'value': 5335333, 'timestp': '2022-05-24T00:00:00.000Z'}, {'value': 5343340, 'timestp': '2022-05-25T00:00:00.000Z'}, {'value': 5351122, 'timestp': '2022-05-26T00:00:00.000Z'}, {'value': 5359656, 'timestp': '2022-05-27T00:00:00.000Z'}, {'value': 5368188, 'timestp': '2022-05-28T00:00:00.000Z'}, {'value': 5377224, 'timestp': '2022-05-29T00:00:00.000Z'}, {'value': 5385070, 'timestp': '2022-05-30T00:00:00.000Z'}, {'value': 5393188, 'timestp': '2022-05-31T00:00:00.000Z'}]}]}",Monkeys Spinning Monkeys,Kevin MacLeod,2014-12-30,2022-04-01,43.0,1,30600000
14911275,"{'obj': [{'domain': 'spotify', 'track_domain_id': None, 'type': 'streams', 'data': []}]}",Love You So,The King Khan & BBQ Show,2005-01-01,2023-01-04,52.0,1,34600000
24879479,"{'obj': [{'domain': 'spotify', 'track_domain_id': None, 'type': 'streams', 'data': []}]}",Banana (feat. Shaggy),Conkarah,2019-08-16,2021-07-07,47.0,1,23700000
29425832,"{'obj': [{'domain': 'spotify', 'track_domain_id': '4qBMiRsJjtm1WR4KyAQqrX', 'type': 'streams', 'data': [{'value': 36419115, 'timestp': '2022-12-17T00:00:00.000Z'}, {'value': 36431775, 'timestp': '2022-12-18T00:00:00.000Z'}, {'value': 36444450, 'timestp': '2022-12-19T00:00:00.000Z'}, {'value': 36455154, 'timestp': '2022-12-20T00:00:00.000Z'}, {'value': 36466436, 'timestp': '2022-12-21T00:00:00.000Z'}, {'value': 36478034, 'timestp': '2022-12-22T00:00:00.000Z'}, {'value': 36489813, 'timestp': '2022-12-23T00:00:00.000Z'}, {'value': 36502790, 'timestp': '2022-12-24T00:00:00.000Z'}, {'value': 36515982, 'timestp': '2022-12-25T00:00:00.000Z'}, {'value': 36527812, 'timestp': '2022-12-26T00:00:00.000Z'}, {'value': 36537868, 'timestp': '2022-12-27T00:00:00.000Z'}, {'value': 36548893, 'timestp': '2022-12-28T00:00:00.000Z'}, {'value': 36561207, 'timestp': '2022-12-29T00:00:00.000Z'}, {'value': 36573531, 'timestp': '2022-12-30T00:00:00.000Z'}, {'value': 36586416, 'timestp': '2022-12-31T00:00:00.000Z'}, {'value': 36599677, 'timestp': '2023-01-01T00:00:00.000Z'}, {'value': 36614409, 'timestp': '2023-01-02T00:00:00.000Z'}, {'value': 36625316, 'timestp': '2023-01-03T00:00:00.000Z'}, {'value': 36637036, 'timestp': '2023-01-04T00:00:00.000Z'}, {'value': 36649141, 'timestp': '2023-01-05T00:00:00.000Z'}, {'value': 36661353, 'timestp': '2023-01-06T00:00:00.000Z'}, {'value': 36674102, 'timestp': '2023-01-07T00:00:00.000Z'}, {'value': 36687268, 'timestp': '2023-01-08T00:00:00.000Z'}, {'value': 36701007, 'timestp': '2023-01-09T00:00:00.000Z'}, {'value': 36713182, 'timestp': '2023-01-10T00:00:00.000Z'}, {'value': 36725037, 'timestp': '2023-01-11T00:00:00.000Z'}, {'value': 36737367, 'timestp': '2023-01-12T00:00:00.000Z'}, {'value': 36750287, 'timestp': '2023-01-13T00:00:00.000Z'}, {'value': 36763095, 'timestp': '2023-01-14T00:00:00.000Z'}, {'value': 36776881, 'timestp': '2023-01-15T00:00:00.000Z'}, {'value': 36791474, 'timestp': '2023-01-16T00:00:00.000Z'}, {'value': 36804452, 'timestp': '2023-01-17T00:00:00.000Z'}, {'value': 36817180, 'timestp': '2023-01-18T00:00:00.000Z'}, {'value': 36830214, 'timestp': '2023-01-19T00:00:00.000Z'}, {'value': 36843545, 'timestp': '2023-01-20T00:00:00.000Z'}, {'value': 36856890, 'timestp': '2023-01-21T00:00:00.000Z'}, {'value': 36870911, 'timestp': '2023-01-22T00:00:00.000Z'}, {'value': 36885662, 'timestp': '2023-01-23T00:00:00.000Z'}, {'value': 36898639, 'timestp': '2023-01-24T00:00:00.000Z'}, {'value': 36910789, 'timestp': '2023-01-25T00:00:00.000Z'}, {'value': 36923191, 'timestp': '2023-01-26T00:00:00.000Z'}, {'value': 36936276, 'timestp': '2023-01-27T00:00:00.000Z'}, {'value': 36949192, 'timestp': '2023-01-28T00:00:00.000Z'}, {'value': 36962770, 'timestp': '2023-01-29T00:00:00.000Z'}, {'value': 36977125, 'timestp': '2023-01-30T00:00:00.000Z'}, {'value': 36989215, 'timestp': '2023-01-31T00:00:00.000Z'}, {'value': 37000990, 'timestp': '2023-02-01T00:00:00.000Z'}, {'value': 37013205, 'timestp': '2023-02-02T00:00:00.000Z'}, {'value': 37025884, 'timestp': '2023-02-03T00:00:00.000Z'}, {'value': 37038322, 'timestp': '2023-02-04T00:00:00.000Z'}, {'value': 37051428, 'timestp': '2023-02-05T00:00:00.000Z'}, {'value': 37065205, 'timestp': '2023-02-06T00:00:00.000Z'}, {'value': 37077254, 'timestp': '2023-02-07T00:00:00.000Z'}, {'value': 37088997, 'timestp': '2023-02-08T00:00:00.000Z'}, {'value': 37101139, 'timestp': '2023-02-09T00:00:00.000Z'}, {'value': 37113326, 'timestp': '2023-02-10T00:00:00.000Z'}, {'value': 37125666, 'timestp': '2023-02-11T00:00:00.000Z'}, {'value': 37138655, 'timestp': '2023-02-12T00:00:00.000Z'}, {'value': 37152219, 'timestp': '2023-02-13T00:00:00.000Z'}, {'value': 37163900, 'timestp': '2023-02-14T00:00:00.000Z'}, {'value': 37175198, 'timestp': '2023-02-15T00:00:00.000Z'}, {'value': 37186824, 'timestp': '2023-02-16T00:00:00.000Z'}, {'value': 37198643, 'timestp': '2023-02-17T00:00:00.000Z'}, {'value': 37210840, 'timestp': '2023-02-18T00:00:00.000Z'}, {'value': 37223597, 'timestp': '2023-02-19T00:00:00.000Z'}, {'value': 37236244, 'timestp': '2023-02-20T00:00:00.000Z'}, {'value': 37247203, 'timestp': '2023-02-21T00:00:00.000Z'}, {'value': 37258223, 'timestp': '2023-02-22T00:00:00.000Z'}, {'value': 37269429, 'timestp': '2023-02-23T00:00:00.000Z'}, {'value': 37280910, 'timestp': '2023-02-24T00:00:00.000Z'}, {'value': 37292439, 'timestp': '2023-02-25T00:00:00.000Z'}, {'value': 37304689, 'timestp': '2023-02-26T00:00:00.000Z'}, {'value': 37317035, 'timestp': '2023-02-27T00:00:00.000Z'}, {'value': 37327986, 'timestp': '2023-02-28T00:00:00.000Z'}, {'value': 37338688, 'timestp': '2023-03-01T00:00:00.000Z'}, {'value': 37349655, 'timestp': '2023-03-02T00:00:00.000Z'}, {'value': 37360752, 'timestp': '2023-03-03T00:00:00.000Z'}, {'value': 37372086, 'timestp': '2023-03-04T00:00:00.000Z'}, {'value': 37384216, 'timestp': '2023-03-05T00:00:00.000Z'}, {'value': 37396375, 'timestp': '2023-03-06T00:00:00.000Z'}, {'value': 37406932, 'timestp': '2023-03-07T00:00:00.000Z'}, {'value': 37416851, 'timestp': '2023-03-08T00:00:00.000Z'}, {'value': 37427400, 'timestp': '2023-03-09T00:00:00.000Z'}, {'value': 37438323, 'timestp': '2023-03-10T00:00:00.000Z'}, {'value': 37448841, 'timestp': '2023-03-11T00:00:00.000Z'}, {'value': 37460117, 'timestp': '2023-03-12T00:00:00.000Z'}, {'value': 37472140, 'timestp': '2023-03-13T00:00:00.000Z'}, {'value': 37482435, 'timestp': '2023-03-14T00:00:00.000Z'}, {'value': 37492524, 'timestp': '2023-03-15T00:00:00.000Z'}, {'value': 37502509, 'timestp': '2023-03-16T00:00:00.000Z'}, {'value': 37512994, 'timestp': '2023-03-17T00:00:00.000Z'}, {'value': 37523495, 'timestp': '2023-03-18T00:00:00.000Z'}, {'value': 37534852, 'timestp': '2023-03-19T00:00:00.000Z'}, {'value': 37546350, 'timestp': '2023-03-20T00:00:00.000Z'}, {'value': 37556287, 'timestp': '2023-03-21T00:00:00.000Z'}, {'value': 37565892, 'timestp': '2023-03-22T00:00:00.000Z'}, {'value': 37575289, 'timestp': '2023-03-23T00:00:00.000Z'}, {'value': 37584556, 'timestp': '2023-03-24T00:00:00.000Z'}, {'value': 37593981, 'timestp': '2023-03-25T00:00:00.000Z'}, {'value': 37604013, 'timestp': '2023-03-26T00:00:00.000Z'}, {'value': 37614257, 'timestp': '2023-03-27T00:00:00.000Z'}, {'value': 37623301, 'timestp': '2023-03-28T00:00:00.000Z'}, {'value': 37641070, 'timestp': '2023-03-30T00:00:00.000Z'}, {'value': 37650232, 'timestp': '2023-03-31T00:00:00.000Z'}, {'value': 37659601, 'timestp': '2023-04-01T00:00:00.000Z'}, {'value': 37669593, 'timestp': '2023-04-02T00:00:00.000Z'}, {'value': 37679865, 'timestp': '2023-04-03T00:00:00.000Z'}, {'value': 37689070, 'timestp': '2023-04-04T00:00:00.000Z'}, {'value': 37698035, 'timestp': '2023-04-05T00:00:00.000Z'}, {'value': 37707146, 'timestp': '2023-04-06T00:00:00.000Z'}, {'value': 37716824, 'timestp': '2023-04-07T00:00:00.000Z'}, {'value': 37726404, 'timestp': '2023-04-08T00:00:00.000Z'}, {'value': 37735382, 'timestp': '2023-04-09T00:00:00.000Z'}, {'value': 37744100, 'timestp': '2023-04-10T00:00:00.000Z'}, {'value': 37752015, 'timestp': '2023-04-11T00:00:00.000Z'}, {'value': 37760182, 'timestp': '2023-04-12T00:00:00.000Z'}, {'value': 37768617, 'timestp': '2023-04-13T00:00:00.000Z'}, {'value': 37777154, 'timestp': '2023-04-14T00:00:00.000Z'}, {'value': 37786261, 'timestp': '2023-04-15T00:00:00.000Z'}, {'value': 37795313, 'timestp': '2023-04-16T00:00:00.000Z'}]}]}",Oh No,Kreepa,2019-12-13,2023-02-15,48.0,1,19600000
22696770,"{'obj': [{'domain': 'spotify', 'track_domain_id': None, 'type': 'streams', 'data': []}]}",Lottery (Renegade),K CAMP,2019-04-01,2020-01-28,53.0,1,17000000
30714512,"{'obj': [{'domain': 'spotify', 'track_domain_id': '4KjG6gbMoJi3tqxz38oyPo', 'type': 'streams', 'data': [{'value': 2938159, 'timestp': '2023-08-20T00:00:00.000Z'}, {'value': 2938905, 'timestp': '2023-09-06T00:00:00.000Z'}, {'value': 2940273, 'timestp': '2023-10-10T00:00:00.000Z'}]}]}",Baila,Karl Wine,2020-07-31,2023-08-24,,1,15800000
24333981,"{'obj': [{'domain': 'spotify', 'track_domain_id': '4leX3RnYM4CIc6nMrcaZ4m', 'type': 'streams', 'data': [{'value': 44519632, 'timestp': '2023-08-11T00:00:00.000Z'}, {'value': 45043393, 'timestp': '2023-08-28T00:00:00.000Z'}, {'value': 45072451, 'timestp': '2023-08-29T00:00:00.000Z'}, {'value': 45132636, 'timestp': '2023-08-30T00:00:00.000Z'}, {'value': 45132636, 'timestp': '2023-08-31T00:00:00.000Z'}, {'value': 45162774, 'timestp': '2023-09-01T00:00:00.000Z'}, {'value': 45193071, 'timestp': '2023-09-02T00:00:00.000Z'}, {'value': 45224437, 'timestp': '2023-09-03T00:00:00.000Z'}, {'value': 45255058, 'timestp': '2023-09-04T00:00:00.000Z'}, {'value': 45283782, 'timestp': '2023-09-05T00:00:00.000Z'}, {'value': 45313072, 'timestp': '2023-09-06T00:00:00.000Z'}, {'value': 45345212, 'timestp': '2023-09-07T00:00:00.000Z'}, {'value': 45377935, 'timestp': '2023-09-08T00:00:00.000Z'}, {'value': 45443949, 'timestp': '2023-09-09T00:00:00.000Z'}, {'value': 45443949, 'timestp': '2023-09-10T00:00:00.000Z'}, {'value': 45477346, 'timestp': '2023-09-11T00:00:00.000Z'}, {'value': 45507071, 'timestp': '2023-09-12T00:00:00.000Z'}, {'value': 45534931, 'timestp': '2023-09-13T00:00:00.000Z'}, {'value': 45563515, 'timestp': '2023-09-14T00:00:00.000Z'}, {'value': 45592452, 'timestp': '2023-09-15T00:00:00.000Z'}, {'value': 45621944, 'timestp': '2023-09-16T00:00:00.000Z'}, {'value': 45652079, 'timestp': '2023-09-17T00:00:00.000Z'}, {'value': 45683340, 'timestp': '2023-09-18T00:00:00.000Z'}, {'value': 45711497, 'timestp': '2023-09-19T00:00:00.000Z'}, {'value': 45740156, 'timestp': '2023-09-20T00:00:00.000Z'}, {'value': 45768153, 'timestp': '2023-09-21T00:00:00.000Z'}, {'value': 45825533, 'timestp': '2023-09-22T00:00:00.000Z'}, {'value': 45825533, 'timestp': '2023-09-23T00:00:00.000Z'}, {'value': 45888579, 'timestp': '2023-09-25T00:00:00.000Z'}, {'value': 45917034, 'timestp': '2023-09-26T00:00:00.000Z'}, {'value': 45945298, 'timestp': '2023-09-27T00:00:00.000Z'}, {'value': 46004027, 'timestp': '2023-09-28T00:00:00.000Z'}, {'value': 46004027, 'timestp': '2023-09-29T00:00:00.000Z'}, {'value': 46033891, 'timestp': '2023-09-30T00:00:00.000Z'}, {'value': 46063972, 'timestp': '2023-10-01T00:00:00.000Z'}, {'value': 46122193, 'timestp': '2023-10-02T00:00:00.000Z'}, {'value': 46122193, 'timestp': '2023-10-03T00:00:00.000Z'}, {'value': 46152193, 'timestp': '2023-10-04T00:00:00.000Z'}, {'value': 46179876, 'timestp': '2023-10-05T00:00:00.000Z'}, {'value': 46208694, 'timestp': '2023-10-06T00:00:00.000Z'}, {'value': 46237675, 'timestp': '2023-10-07T00:00:00.000Z'}, {'value': 46268300, 'timestp': '2023-10-08T00:00:00.000Z'}, {'value': 46326118, 'timestp': '2023-10-09T00:00:00.000Z'}, {'value': 46326118, 'timestp': '2023-10-10T00:00:00.000Z'}, {'value': 46354759, 'timestp': '2023-10-11T00:00:00.000Z'}, {'value': 46383313, 'timestp': '2023-10-12T00:00:00.000Z'}, {'value': 46411667, 'timestp': '2023-10-13T00:00:00.000Z'}, {'value': 46471582, 'timestp': '2023-10-14T00:00:00.000Z'}, {'value': 46471582, 'timestp': '2023-10-15T00:00:00.000Z'}, {'value': 46502372, 'timestp': '2023-10-16T00:00:00.000Z'}, {'value': 46558679, 'timestp': '2023-10-17T00:00:00.000Z'}, {'value': 46586926, 'timestp': '2023-10-19T00:00:00.000Z'}, {'value': 46615371, 'timestp': '2023-10-20T00:00:00.000Z'}, {'value': 46674790, 'timestp': '2023-10-21T00:00:00.000Z'}, {'value': 46674790, 'timestp': '2023-10-22T00:00:00.000Z'}, {'value': 46731325, 'timestp': '2023-10-23T00:00:00.000Z'}, {'value': 46731325, 'timestp': '2023-10-24T00:00:00.000Z'}, {'value': 46759918, 'timestp': '2023-10-25T00:00:00.000Z'}, {'value': 46788234, 'timestp': '2023-10-26T00:00:00.000Z'}, {'value': 46816362, 'timestp': '2023-10-27T00:00:00.000Z'}, {'value': 46845295, 'timestp': '2023-10-28T00:00:00.000Z'}, {'value': 46904067, 'timestp': '2023-10-29T00:00:00.000Z'}, {'value': 46904067, 'timestp': '2023-10-30T00:00:00.000Z'}, {'value': 46960466, 'timestp': '2023-11-01T00:00:00.000Z'}, {'value': 46989519, 'timestp': '2023-11-02T00:00:00.000Z'}, {'value': 47046001, 'timestp': '2023-11-04T00:00:00.000Z'}, {'value': 47104365, 'timestp': '2023-11-05T00:00:00.000Z'}, {'value': 47130614, 'timestp': '2023-11-07T00:00:00.000Z'}, {'value': 47185429, 'timestp': '2023-11-08T00:00:00.000Z'}, {'value': 47185429, 'timestp': '2023-11-09T00:00:00.000Z'}, {'value': 47241769, 'timestp': '2023-11-10T00:00:00.000Z'}]}]}",Дикая львица,ALEX&RUS,2019-07-03,2023-09-11,47.0,2,18400000
